accommodates,bathrooms,bedrooms,beds,host_total_listings_count,minimum_nights,number_of_reviews,price,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value
1.0,1.0,1.0,1.0,2.0,2.0,3.0,225.0,9.0,9.0,9.0,8.0,10.0,90.0,9.0
4.0,1.0,2.0,2.0,2.0,2.0,16.0,450.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
3.0,1.0,1.0,2.0,2.0,3.0,75.0,274.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
2.0,1.5,1.0,1.0,2.0,2.0,185.0,112.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
7.0,3.0,4.0,4.0,2.0,5.0,6.0,800.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
3.0,1.0,1.0,2.0,2.0,30.0,29.0,220.0,10.0,10.0,9.0,10.0,10.0,92.0,10.0
4.0,1.0,1.0,2.0,2.0,190.0,9.0,150.0,10.0,10.0,9.0,10.0,10.0,89.0,9.0
2.0,1.0,1.0,1.0,2.0,1.0,19.0,180.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,2.0,2.0,2.0,2.0,3.0,3.0,350.0,10.0,10.0,9.0,9.0,10.0,100.0,10.0
4.0,2.0,2.0,2.0,2.0,30.0,1.0,250.0,10.0,10.0,10.0,10.0,10.0,80.0,8.0
4.0,2.0,2.0,2.0,2.0,2.0,33.0,625.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,3.0,4.0,2.0,30.0,1.0,275.0,10.0,10.0,10.0,10.0,10.0,80.0,8.0
4.0,1.5,2.0,2.0,2.0,30.0,20.0,400.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
4.0,1.0,2.0,2.0,2.0,30.0,12.0,300.0,10.0,10.0,10.0,10.0,10.0,95.0,9.0
2.0,1.0,2.0,2.0,2.0,30.0,3.0,300.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
2.0,1.0,1.0,1.0,2.0,1.0,23.0,150.0,10.0,10.0,8.0,10.0,10.0,94.0,9.0
2.0,1.0,0.0,1.0,2.0,30.0,136.0,215.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,2.0,2.0,30.0,24.0,160.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,33.0,150.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,0.0,1.0,2.0,30.0,5.0,133.0,10.0,9.0,9.0,9.0,10.0,85.0,10.0
4.0,1.0,1.0,2.0,2.0,3.0,13.0,398.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
4.0,2.0,2.0,2.0,2.0,1.0,11.0,350.0,9.0,9.0,8.0,9.0,10.0,84.0,8.0
3.0,1.0,0.0,1.0,2.0,1.0,37.0,150.0,10.0,9.0,9.0,10.0,10.0,93.0,10.0
4.0,1.0,2.0,2.0,2.0,2.0,53.0,395.0,10.0,10.0,10.0,10.0,10.0,99.0,9.0
2.0,1.0,1.0,1.0,2.0,1.0,8.0,125.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,2.0,2.0,30.0,3.0,275.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,31.0,115.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
4.0,1.0,2.0,2.0,2.0,1.0,228.0,130.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
6.0,2.0,2.0,3.0,2.0,4.0,3.0,300.0,9.0,10.0,9.0,10.0,9.0,100.0,9.0
2.0,1.0,1.0,1.0,2.0,3.0,212.0,125.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,29.0,108.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,60.0,48.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,0.0,1.0,2.0,1.0,47.0,85.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
2.0,1.0,1.0,1.0,2.0,1.0,5.0,100.0,8.0,10.0,10.0,10.0,9.0,92.0,10.0
2.0,1.0,0.0,1.0,2.0,1.0,45.0,99.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
2.0,1.0,1.0,2.0,2.0,3.0,74.0,65.0,9.0,9.0,9.0,9.0,9.0,85.0,9.0
1.0,1.0,1.0,1.0,2.0,30.0,2.0,50.0,10.0,10.0,9.0,10.0,9.0,90.0,7.0
2.0,1.0,1.0,1.0,2.0,30.0,47.0,65.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
2.0,1.0,1.0,1.0,2.0,30.0,45.0,58.0,9.0,10.0,10.0,10.0,9.0,95.0,9.0
10.0,3.0,5.0,5.0,2.0,2.0,0.0,450.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,1.0,80.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,1.0,2.0,4.0,2.0,2.0,16.0,160.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
6.0,2.0,3.0,3.0,2.0,5.0,7.0,269.0,9.0,10.0,10.0,10.0,9.0,89.0,9.0
4.0,1.0,1.0,2.0,2.0,2.0,94.0,129.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
5.0,1.0,2.0,2.0,2.0,2.0,4.0,600.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,4.0,110.0,10.0,10.0,10.0,9.0,10.0,95.0,10.0
2.0,1.0,1.0,1.0,2.0,3.0,138.0,105.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
5.0,1.5,3.0,3.0,2.0,1.0,10.0,425.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
4.0,1.5,2.0,3.0,2.0,1.0,51.0,125.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
5.0,1.0,2.0,3.0,2.0,4.0,17.0,195.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,93.0,175.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
6.0,1.0,1.0,2.0,2.0,2.0,209.0,200.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
3.0,1.0,1.0,2.0,2.0,2.0,25.0,95.0,10.0,9.0,10.0,9.0,9.0,94.0,9.0
6.0,2.0,2.0,4.0,2.0,2.0,49.0,306.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,1.0,2.0,4.0,2.0,2.0,49.0,249.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
8.0,3.5,4.0,4.0,2.0,1.0,33.0,398.0,10.0,10.0,9.0,9.0,9.0,98.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,7.0,85.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
4.0,1.0,1.0,1.0,2.0,1.0,1.0,150.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,1.0,2.0,2.0,2.0,5.0,26.0,175.0,10.0,10.0,9.0,10.0,9.0,94.0,9.0
8.0,2.0,2.0,2.0,2.0,2.0,2.0,297.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
8.0,2.0,3.0,3.0,2.0,2.0,14.0,465.0,10.0,10.0,10.0,10.0,9.0,93.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,46.0,70.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
4.0,1.0,1.0,3.0,2.0,1.0,9.0,130.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
6.0,2.0,2.0,4.0,2.0,2.0,0.0,248.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,35.0,80.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
4.0,1.0,0.0,2.0,2.0,1.0,35.0,118.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,51.0,125.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
6.0,1.0,3.0,4.0,2.0,1.0,32.0,120.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
5.0,1.0,1.0,3.0,2.0,15.0,2.0,89.0,10.0,10.0,9.0,10.0,9.0,90.0,9.0
4.0,1.0,1.0,2.0,2.0,15.0,0.0,99.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,2.0,1.0,1.0,2.0,2.0,32.0,75.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,79.0,62.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
2.0,2.0,1.0,1.0,2.0,2.0,49.0,75.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,1.0,1.0,1.0,2.0,3.0,284.0,85.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
2.0,1.0,0.0,1.0,2.0,1.0,148.0,90.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,332.0,105.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
6.0,1.0,1.0,4.0,2.0,1.0,121.0,139.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
2.0,1.0,1.0,1.0,2.0,1.0,122.0,92.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,1.0,1.0,2.0,2.0,2.0,44.0,191.0,10.0,9.0,9.0,9.0,10.0,95.0,9.0
2.0,1.0,1.0,1.0,2.0,1.0,21.0,105.0,10.0,10.0,9.0,10.0,9.0,94.0,10.0
6.0,1.5,2.0,2.0,2.0,2.0,34.0,300.0,10.0,10.0,9.0,10.0,9.0,92.0,10.0
4.0,1.0,0.0,2.0,2.0,1.0,169.0,135.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,112.0,109.0,9.0,10.0,9.0,10.0,9.0,86.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,78.0,125.0,10.0,10.0,10.0,10.0,10.0,95.0,9.0
2.0,1.0,1.0,1.0,2.0,3.0,92.0,155.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
2.0,1.0,1.0,1.0,2.0,30.0,6.0,55.0,9.0,10.0,10.0,10.0,10.0,97.0,9.0
4.0,1.0,2.0,2.0,2.0,3.0,65.0,179.0,10.0,10.0,10.0,10.0,10.0,97.0,9.0
4.0,1.0,1.0,1.0,2.0,1.0,100.0,80.0,9.0,10.0,8.0,10.0,9.0,86.0,9.0
6.0,2.0,2.0,3.0,2.0,1.0,71.0,160.0,10.0,10.0,9.0,10.0,9.0,92.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,42.0,98.0,10.0,10.0,9.0,10.0,9.0,91.0,9.0
4.0,1.0,1.0,1.0,2.0,2.0,42.0,98.0,9.0,10.0,10.0,10.0,9.0,90.0,9.0
1.0,1.0,1.0,1.0,2.0,1.0,7.0,99.0,10.0,10.0,10.0,10.0,10.0,91.0,10.0
6.0,2.0,2.0,3.0,2.0,5.0,53.0,235.0,9.0,10.0,8.0,10.0,10.0,90.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,0.0,150.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,1.0,1.0,2.0,2.0,5.0,38.0,199.0,10.0,10.0,9.0,10.0,10.0,92.0,9.0
2.0,1.0,1.0,1.0,2.0,3.0,30.0,123.0,10.0,10.0,10.0,10.0,10.0,95.0,10.0
2.0,1.0,1.0,1.0,2.0,3.0,112.0,185.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
5.0,2.0,3.0,2.0,2.0,2.0,76.0,462.0,9.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.5,1.0,1.0,2.0,3.0,2.0,395.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
2.0,1.0,1.0,1.0,2.0,30.0,1.0,120.0,8.0,10.0,10.0,10.0,10.0,80.0,10.0
3.0,1.0,2.0,2.0,2.0,2.0,44.0,375.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
1.0,1.0,1.0,1.0,2.0,3.0,30.0,135.0,9.0,10.0,10.0,10.0,10.0,97.0,9.0
4.0,1.5,2.0,2.0,2.0,30.0,8.0,250.0,10.0,10.0,10.0,10.0,10.0,95.0,9.0
5.0,1.5,3.0,3.0,2.0,30.0,25.0,750.0,9.0,10.0,10.0,10.0,10.0,97.0,9.0
4.0,1.0,1.0,2.0,2.0,29.0,14.0,300.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
4.0,2.0,2.0,2.0,2.0,30.0,7.0,650.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,2.0,2.0,1.0,203.0,49.0,10.0,10.0,10.0,10.0,9.0,96.0,10.0
3.0,1.0,1.0,1.0,2.0,1.0,181.0,50.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,79.0,100.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
4.0,1.0,1.0,2.0,2.0,1.0,157.0,135.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,51.0,115.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
4.0,1.0,1.0,2.0,2.0,1.0,177.0,139.0,9.0,10.0,9.0,10.0,9.0,90.0,9.0
2.0,1.0,1.0,1.0,2.0,5.0,86.0,104.0,10.0,10.0,9.0,10.0,9.0,91.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,36.0,89.0,10.0,10.0,10.0,10.0,9.0,93.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,65.0,79.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
10.0,2.0,4.0,6.0,2.0,90.0,76.0,270.0,10.0,10.0,10.0,10.0,9.0,97.0,10.0
3.0,1.0,0.0,2.0,2.0,90.0,23.0,155.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
8.0,1.0,2.0,3.0,2.0,1.0,136.0,210.0,9.0,10.0,10.0,10.0,9.0,90.0,9.0
8.0,1.0,2.0,2.0,2.0,1.0,19.0,65.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
3.0,1.0,1.0,1.0,2.0,2.0,58.0,150.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,9.0,130.0,10.0,10.0,10.0,10.0,9.0,98.0,9.0
2.0,1.0,1.0,2.0,2.0,30.0,1.0,95.0,10.0,8.0,10.0,10.0,8.0,100.0,10.0
6.0,1.0,2.0,3.0,2.0,2.0,109.0,200.0,9.0,10.0,9.0,10.0,9.0,88.0,9.0
2.0,1.0,1.0,2.0,2.0,3.0,3.0,79.0,10.0,10.0,9.0,10.0,9.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,40.0,95.0,10.0,10.0,9.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,203.0,133.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,180.0,119.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,200.0,110.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
2.0,1.0,0.0,1.0,2.0,3.0,73.0,150.0,10.0,10.0,10.0,10.0,9.0,94.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,232.0,155.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,99.0,80.0,10.0,10.0,9.0,10.0,10.0,95.0,9.0
2.0,1.0,1.0,1.0,2.0,1.0,211.0,133.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
5.0,1.0,1.0,2.0,2.0,2.0,42.0,140.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,2.0,3.0,5.0,124.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,3.0,4.0,140.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,5.0,57.0,125.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
10.0,2.5,3.0,0.0,2.0,2.0,52.0,395.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,147.0,120.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,2.0,5.0,49.0,125.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,1.0,1.0,1.0,2.0,4.0,21.0,165.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
8.0,2.0,3.0,4.0,2.0,2.0,6.0,425.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,129.0,100.0,10.0,10.0,9.0,10.0,9.0,94.0,9.0
2.0,1.0,1.0,1.0,2.0,1.0,18.0,150.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
6.0,2.5,4.0,4.0,2.0,2.0,18.0,475.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.5,1.0,1.0,2.0,2.0,0.0,150.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,2.0,5.0,83.0,145.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
4.0,1.0,2.0,2.0,2.0,2.0,80.0,250.0,10.0,10.0,10.0,10.0,9.0,92.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,13.0,179.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
4.0,1.0,2.0,2.0,2.0,3.0,18.0,340.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
5.0,1.0,1.0,2.0,2.0,3.0,62.0,85.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.5,1.0,1.0,2.0,2.0,0.0,150.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,1.0,1.0,2.0,2.0,4.0,84.0,250.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,2.0,4.0,52.0,280.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,2.0,30.0,1.0,85.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,1.0,1.0,3.0,2.0,30.0,6.0,150.0,9.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,30.0,46.0,210.0,10.0,9.0,10.0,10.0,10.0,93.0,9.0
4.0,2.0,2.0,2.0,2.0,3.0,32.0,279.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
3.0,1.0,1.0,1.0,2.0,30.0,27.0,160.0,10.0,10.0,9.0,10.0,10.0,96.0,10.0
3.0,1.0,2.0,2.0,2.0,3.0,40.0,260.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
2.0,1.0,1.0,1.0,2.0,3.0,180.0,109.0,10.0,10.0,10.0,10.0,10.0,96.0,10.0
9.0,1.0,3.0,5.0,2.0,30.0,10.0,159.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
6.0,1.0,2.0,3.0,2.0,30.0,31.0,249.0,10.0,10.0,10.0,10.0,9.0,98.0,10.0
4.0,1.0,1.0,2.0,2.0,2.0,39.0,200.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,1.5,2.0,3.0,2.0,2.0,4.0,950.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,2.0,2.0,1.0,82.0,325.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
14.0,2.5,3.0,6.0,2.0,3.0,1.0,995.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
7.0,2.0,3.0,4.0,2.0,3.0,18.0,587.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,1.5,2.0,4.0,2.0,30.0,99.0,200.0,10.0,10.0,9.0,10.0,10.0,92.0,9.0
3.0,1.0,1.0,2.0,2.0,30.0,141.0,105.0,9.0,10.0,10.0,9.0,10.0,93.0,9.0
2.0,1.0,0.0,1.0,2.0,30.0,36.0,250.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
3.0,1.0,1.0,2.0,2.0,2.0,50.0,198.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
4.0,1.0,2.0,2.0,2.0,2.0,6.0,149.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
3.0,1.0,1.0,2.0,2.0,3.0,0.0,99.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
4.0,2.5,2.0,3.0,2.0,3.0,1.0,610.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,25.0,250.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,53.0,160.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,356.0,135.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
1.0,1.0,1.0,1.0,2.0,3.0,1.0,123.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,3.0,62.0,93.0,9.0,10.0,9.0,10.0,10.0,95.0,9.0
6.0,2.5,3.0,4.0,2.0,2.0,39.0,195.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
2.0,1.0,1.0,1.0,2.0,30.0,257.0,100.0,10.0,10.0,9.0,9.0,9.0,93.0,9.0
2.0,1.0,1.0,1.0,2.0,2.0,117.0,130.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,2.0,4.0,20.0,120.0,10.0,10.0,10.0,10.0,10.0,95.0,10.0
4.0,1.0,2.0,2.0,2.0,4.0,11.0,325.0,10.0,10.0,9.0,10.0,10.0,96.0,10.0
6.0,1.5,1.0,3.0,2.0,31.0,33.0,270.0,9.0,10.0,9.0,9.0,10.0,89.0,9.0
3.0,1.0,0.0,1.0,2.0,5.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,30.0,5.0,125.0,9.0,9.0,10.0,9.0,9.0,95.0,9.0
5.0,2.0,2.0,2.0,2.0,30.0,26.0,325.0,10.0,10.0,9.0,10.0,9.0,94.0,9.0
4.0,2.0,2.0,1.0,2.0,3.0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
3.0,1.0,1.0,1.0,2.0,1.0,31.0,176.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
3.0,1.0,1.0,1.0,2.0,1.0,11.0,99.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
5.0,2.0,2.0,2.0,2.0,1.0,12.0,264.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,3.0,54.0,135.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
6.0,2.0,2.0,2.0,2.0,1.0,0.0,200.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,2.0,2.0,2.0,150.0,9.0,10.0,10.0,9.0,7.0,90.0,8.0
2.0,1.0,1.0,1.0,2.0,2.0,108.0,160.0,10.0,10.0,10.0,10.0,9.0,97.0,9.0
4.0,1.0,1.0,2.0,2.0,1.0,49.0,119.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
3.0,1.0,1.0,1.0,2.0,1.0,1.0,99.0,10.0,10.0,8.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,2.0,2.0,1.0,30.0,199.0,10.0,9.0,10.0,10.0,9.0,96.0,9.0
1.0,1.0,1.0,1.0,2.0,2.0,139.0,90.0,10.0,10.0,9.0,10.0,10.0,96.0,10.0
2.0,1.5,1.0,2.0,2.0,3.0,39.0,325.0,10.0,10.0,10.0,10.0,10.0,99.0,9.0
5.0,1.0,1.0,2.0,2.0,1.0,11.0,280.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
4.0,2.0,2.0,2.0,2.0,2.0,2.0,359.0,10.0,10.0,10.0,10.0,10.0,100.0,9.0
5.0,1.5,2.0,2.0,2.0,30.0,1.0,339.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,1.0,1.0,1.0,2.0,2.0,137.0,122.0,10.0,10.0,10.0,10.0,9.0,99.0,10.0
1.0,1.5,1.0,1.0,2.0,30.0,4.0,375.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,1.0,1.0,1.0,2.0,1.0,35.0,175.0,10.0,10.0,10.0,10.0,9.0,93.0,9.0
4.0,1.0,1.0,2.0,2.0,30.0,0.0,160.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,2.0,1.0,1.0,2.0,2.0,4.0,279.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
1.0,1.0,1.0,1.0,2.0,1.0,13.0,164.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,37.0,156.0,10.0,10.0,10.0,10.0,9.0,95.0,9.0
2.0,1.0,1.0,1.0,2.0,30.0,101.0,170.0,10.0,10.0,9.0,10.0,8.0,93.0,9.0
4.0,1.0,1.0,1.0,2.0,2.0,0.0,175.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
1.0,1.0,1.0,1.0,2.0,30.0,43.0,67.0,9.0,10.0,9.0,10.0,9.0,93.0,9.0
3.0,2.5,1.0,2.0,2.0,1.0,52.0,97.0,9.0,10.0,9.0,10.0,9.0,88.0,9.0
4.0,2.0,2.0,4.0,2.0,1.0,29.0,112.0,9.0,9.0,8.0,10.0,9.0,83.0,8.0
2.0,1.0,1.0,1.0,2.0,30.0,19.0,245.0,9.0,10.0,9.0,10.0,10.0,95.0,9.0
2.0,2.0,1.0,1.0,2.0,4.0,5.0,130.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
2.0,1.0,1.0,1.0,2.0,1.0,21.0,130.0,9.0,9.0,9.0,10.0,10.0,88.0,9.0
2.0,1.0,1.0,1.0,2.0,30.0,10.0,179.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,1.0,1.0,2.0,31.0,25.0,149.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
3.0,1.0,1.0,1.0,2.0,30.0,119.0,99.0,10.0,10.0,10.0,10.0,10.0,96.0,9.0
1.0,1.0,1.0,1.0,2.0,1.0,1.0,80.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0
4.0,2.0,2.0,2.0,2.0,2.0,0.0,350.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
6.0,1.0,2.0,2.0,2.0,3.0,191.0,235.0,10.0,10.0,10.0,10.0,10.0,99.0,10.0
4.0,1.0,1.0,2.0,2.0,2.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
6.0,1.0,2.0,3.0,2.0,2.0,61.0,499.0,10.0,10.0,10.0,10.0,10.0,98.0,9.0
1.0,1.0,1.0,1.0,2.0,4.0,126.0,78.0,10.0,10.0,10.0,10.0,10.0,97.0,10.0
2.0,1.0,1.0,1.0,2.0,4.0,72.0,74.0,10.0,10.0,10.0,10.0,9.0,100.0,10.0
4.0,1.0,2.0,2.0,2.0,3.0,33.0,159.0,10.0,10.0,10.0,10.0,10.0,98.0,10.0
